Numero de documentos (preguntas) del corpus : 993
Numero de palabras del corpus: 2005
Palabra: 30m Frec: 1 LogProb: -9.020268861722167
Palabra: 31600 Frec: 0 LogProb: -9.713416042282113
Palabra: 32 Frec: 1 LogProb: -9.020268861722167
Palabra: 3221225477 Frec: 0 LogProb: -9.713416042282113
Palabra: 32bit Frec: 0 LogProb: -9.713416042282113
Palabra: 336027900 Frec: 0 LogProb: -9.713416042282113
Palabra: 3954275 Frec: 0 LogProb: -9.713416042282113
Palabra: 3D Frec: 6 LogProb: -7.767505893226799
Palabra: 3d Frec: 8 LogProb: -7.5161914649458925
Palabra: 3g Frec: 0 LogProb: -9.713416042282113
Palabra: 3m Frec: 0 LogProb: -9.713416042282113
Palabra: 3rd Frec: 0 LogProb: -9.713416042282113
Palabra: 4 Frec: 6 LogProb: -7.767505893226799
Palabra: 40 Frec: 0 LogProb: -9.713416042282113
Palabra: 400 Frec: 0 LogProb: -9.713416042282113
Palabra: 4000 Frec: 0 LogProb: -9.713416042282113
Palabra: 400K Frec: 0 LogProb: -9.713416042282113
Palabra: 401 Frec: 0 LogProb: -9.713416042282113
Palabra: 403 Frec: 0 LogProb: -9.713416042282113
Palabra: 4030 Frec: 0 LogProb: -9.713416042282113
Palabra: 4031 Frec: 0 LogProb: -9.713416042282113
Palabra: 404 Frec: 0 LogProb: -9.713416042282113
Palabra: 404s Frec: 0 LogProb: -9.713416042282113
Palabra: 405 Frec: 0 LogProb: -9.713416042282113
Palabra: 408 Frec: 0 LogProb: -9.713416042282113
Palabra: 409 Frec: 0 LogProb: -9.713416042282113
Palabra: 42S02 Frec: 0 LogProb: -9.713416042282113
Palabra: 443 Frec: 0 LogProb: -9.713416042282113
Palabra: 45 Frec: 0 LogProb: -9.713416042282113
Palabra: 46 Frec: 0 LogProb: -9.713416042282113
Palabra: 47 Frec: 1 LogProb: -9.020268861722167
Palabra: 4795e Frec: 1 LogProb: -9.020268861722167
Palabra: 4GB Frec: 0 LogProb: -9.713416042282113
Palabra: 4th Frec: 1 LogProb: -9.020268861722167
Palabra: 4x Frec: 0 LogProb: -9.713416042282113
Palabra: 5 Frec: 0 LogProb: -9.713416042282113
Palabra: 50 Frec: 0 LogProb: -9.713416042282113
Palabra: 500 Frec: 0 LogProb: -9.713416042282113
Palabra: 501 Frec: 0 LogProb: -9.713416042282113
Palabra: 502 Frec: 0 LogProb: -9.713416042282113
Palabra: 503 Frec: 0 LogProb: -9.713416042282113
Palabra: 50727 Frec: 0 LogProb: -9.713416042282113
Palabra: 55 Frec: 1 LogProb: -9.020268861722167
Palabra: 563 Frec: 0 LogProb: -9.713416042282113
Palabra: 5G Frec: 0 LogProb: -9.713416042282113
Palabra: 5pm Frec: 0 LogProb: -9.713416042282113
Palabra: 6 Frec: 1 LogProb: -9.020268861722167
Palabra: 60 Frec: 0 LogProb: -9.713416042282113
Palabra: 63 Frec: 0 LogProb: -9.713416042282113
Palabra: 64 Frec: 4 LogProb: -8.103978129848011
Palabra: 643853 Frec: 0 LogProb: -9.713416042282113
Palabra: 64bit Frec: 0 LogProb: -9.713416042282113
Palabra: 64bits Frec: 0 LogProb: -9.713416042282113
Palabra: 65536 Frec: 0 LogProb: -9.713416042282113
Palabra: 6i Frec: 0 LogProb: -9.713416042282113
Palabra: 6x Frec: 0 LogProb: -9.713416042282113
Palabra: 6x6 Frec: 1 LogProb: -9.020268861722167
Palabra: 7 Frec: 6 LogProb: -7.767505893226799
Palabra: 70 Frec: 0 LogProb: -9.713416042282113
Palabra: 700 Frec: 0 LogProb: -9.713416042282113
Palabra: 701 Frec: 0 LogProb: -9.713416042282113
Palabra: 7129 Frec: 1 LogProb: -9.020268861722167
Palabra: 77 Frec: 0 LogProb: -9.713416042282113
Palabra: 777 Frec: 0 LogProb: -9.713416042282113
Palabra: 7A2E0F92 Frec: 0 LogProb: -9.713416042282113
Palabra: 8 Frec: 1 LogProb: -9.020268861722167
Palabra: 80 Frec: 0 LogProb: -9.713416042282113
Palabra: 800 Frec: 0 LogProb: -9.713416042282113
Palabra: 8000 Frec: 0 LogProb: -9.713416042282113
Palabra: 80020009 Frec: 1 LogProb: -9.020268861722167
Palabra: 8080 Frec: 0 LogProb: -9.713416042282113
Palabra: 8859 Frec: 0 LogProb: -9.713416042282113
Palabra: 8i Frec: 0 LogProb: -9.713416042282113
Palabra: 9 Frec: 0 LogProb: -9.713416042282113
Palabra: 90 Frec: 0 LogProb: -9.713416042282113
Palabra: 91 Frec: 0 LogProb: -9.713416042282113
Palabra: 95 Frec: 0 LogProb: -9.713416042282113
Palabra: 97 Frec: 0 LogProb: -9.713416042282113
Palabra: 99 Frec: 1 LogProb: -9.020268861722167
Palabra: 9am Frec: 0 LogProb: -9.713416042282113
Palabra: 9i Frec: 0 LogProb: -9.713416042282113
Palabra: A Frec: 5 LogProb: -7.921656573054057
Palabra: A1 Frec: 0 LogProb: -9.713416042282113
Palabra: A2 Frec: 0 LogProb: -9.713416042282113
Palabra: AAC Frec: 0 LogProb: -9.713416042282113
Palabra: AB Frec: 0 LogProb: -9.713416042282113
Palabra: ABRecordRef Frec: 0 LogProb: -9.713416042282113
Palabra: ACEGI Frec: 0 LogProb: -9.713416042282113
Palabra: ACL Frec: 0 LogProb: -9.713416042282113
Palabra: ACLs Frec: 0 LogProb: -9.713416042282113
Palabra: AD Frec: 0 LogProb: -9.713416042282113
Palabra: ADO Frec: 1 LogProb: -9.020268861722167
Palabra: ADODB Frec: 0 LogProb: -9.713416042282113
Palabra: AFP Frec: 0 LogProb: -9.713416042282113
Palabra: AFTER Frec: 0 LogProb: -9.713416042282113
Palabra: AHAH Frec: 0 LogProb: -9.713416042282113
Palabra: AIR Frec: 0 LogProb: -9.713416042282113
Palabra: AJAH Frec: 0 LogProb: -9.713416042282113
Palabra: AJAX Frec: 0 LogProb: -9.713416042282113
Palabra: AJAXifying Frec: 0 LogProb: -9.713416042282113
Palabra: AJAXy Frec: 0 LogProb: -9.713416042282113
Palabra: AJDT Frec: 0 LogProb: -9.713416042282113
Palabra: AJP Frec: 0 LogProb: -9.713416042282113
Palabra: AJax Frec: 0 LogProb: -9.713416042282113
Palabra: ALL Frec: 0 LogProb: -9.713416042282113
Palabra: ALiasing Frec: 0 LogProb: -9.713416042282113
Palabra: AMEX Frec: 0 LogProb: -9.713416042282113
Palabra: AMP Frec: 0 LogProb: -9.713416042282113
Palabra: AND Frec: 0 LogProb: -9.713416042282113
Palabra: ANSI Frec: 0 LogProb: -9.713416042282113
Palabra: ANT_OPS Frec: 0 LogProb: -9.713416042282113
Palabra: ANY Frec: 0 LogProb: -9.713416042282113
Palabra: AOP Frec: 0 LogProb: -9.713416042282113
Palabra: APACHE Frec: 0 LogProb: -9.713416042282113
Palabra: APEX Frec: 0 LogProb: -9.713416042282113
Palabra: API Frec: 2 LogProb: -8.614803753614002
Palabra: APIs Frec: 1 LogProb: -9.020268861722167
Palabra: APPLICATION_CONTEXT_ID_PREFIX Frec: 0 LogProb: -9.713416042282113
Palabra: APXS Frec: 0 LogProb: -9.713416042282113
Palabra: AQ Frec: 0 LogProb: -9.713416042282113
Palabra: ARGB32 Frec: 0 LogProb: -9.713416042282113
Palabra: ARGB32_PreMultiplied Frec: 0 LogProb: -9.713416042282113
Palabra: ARP Frec: 0 LogProb: -9.713416042282113
Palabra: AS Frec: 0 LogProb: -9.713416042282113
Palabra: AS400 Frec: 0 LogProb: -9.713416042282113
Palabra: ASCII Frec: 2 LogProb: -8.614803753614002
Palabra: ASCX Frec: 0 LogProb: -9.713416042282113
Palabra: ASHX Frec: 0 LogProb: -9.713416042282113
Palabra: ASM Frec: 0 LogProb: -9.713416042282113
Palabra: ASP Frec: 0 LogProb: -9.713416042282113
Palabra: ASPX Frec: 0 LogProb: -9.713416042282113
Palabra: AST Frec: 0 LogProb: -9.713416042282113
Palabra: ATL Frec: 0 LogProb: -9.713416042282113
Palabra: ATOM Frec: 0 LogProb: -9.713416042282113
Palabra: ATTRIBUTE Frec: 0 LogProb: -9.713416042282113
Palabra: AUTH Frec: 0 LogProb: -9.713416042282113
Palabra: AUTO Frec: 0 LogProb: -9.713416042282113
Palabra: AUTOINCREMENT Frec: 0 LogProb: -9.713416042282113
Palabra: AUTOMATICALLY Frec: 0 LogProb: -9.713416042282113
Palabra: AVAudioPlayer Frec: 0 LogProb: -9.713416042282113
Palabra: AVERAGEIF Frec: 0 LogProb: -9.713416042282113
Palabra: AValiablity Frec: 0 LogProb: -9.713416042282113
Palabra: AW Frec: 0 LogProb: -9.713416042282113
Palabra: AWK Frec: 0 LogProb: -9.713416042282113
Palabra: AWR Frec: 0 LogProb: -9.713416042282113
Palabra: AXUIElement Frec: 0 LogProb: -9.713416042282113
Palabra: Abandoned Frec: 0 LogProb: -9.713416042282113
Palabra: Ability Frec: 0 LogProb: -9.713416042282113
Palabra: Abort Frec: 0 LogProb: -9.713416042282113
Palabra: About Frec: 0 LogProb: -9.713416042282113
Palabra: AboutIconData Frec: 0 LogProb: -9.713416042282113
Palabra: Absolute Frec: 0 LogProb: -9.713416042282113
Palabra: Abstract Frec: 0 LogProb: -9.713416042282113
Palabra: AbstractApplicationContext Frec: 0 LogProb: -9.713416042282113
Palabra: AbstractEntityTuplizer Frec: 0 LogProb: -9.713416042282113
Palabra: AbstractTransactionalJUnit4SpringContextTests Frec: 0 LogProb: -9.713416042282113
Palabra: AbstractView Frec: 0 LogProb: -9.713416042282113
Palabra: Absurd Frec: 0 LogProb: -9.713416042282113
Palabra: Accelerating Frec: 1 LogProb: -9.020268861722167
Palabra: Accent Frec: 0 LogProb: -9.713416042282113
Palabra: Accept Frec: 0 LogProb: -9.713416042282113
Palabra: Accesing Frec: 0 LogProb: -9.713416042282113
Palabra: Access Frec: 0 LogProb: -9.713416042282113
Palabra: AccessDecisionManager Frec: 0 LogProb: -9.713416042282113
Palabra: Accessibility Frec: 0 LogProb: -9.713416042282113
Palabra: Accessing Frec: 1 LogProb: -9.020268861722167
Palabra: Accessor Frec: 0 LogProb: -9.713416042282113
Palabra: Accessors Frec: 0 LogProb: -9.713416042282113
Palabra: Accidental Frec: 0 LogProb: -9.713416042282113
Palabra: Accidentally Frec: 0 LogProb: -9.713416042282113
Palabra: Accordion Frec: 0 LogProb: -9.713416042282113
Palabra: Account Frec: 0 LogProb: -9.713416042282113
Palabra: Accounts Frec: 0 LogProb: -9.713416042282113
Palabra: Acegi Frec: 0 LogProb: -9.713416042282113
Palabra: Acessing Frec: 0 LogProb: -9.713416042282113
Palabra: Ack Frec: 0 LogProb: -9.713416042282113
Palabra: Acquisition Frec: 1 LogProb: -9.020268861722167
Palabra: Across Frec: 0 LogProb: -9.713416042282113
Palabra: Action Frec: 0 LogProb: -9.713416042282113
Palabra: ActionMessages Frec: 0 LogProb: -9.713416042282113
Palabra: ActionScript Frec: 0 LogProb: -9.713416042282113
Palabra: Actionlink Frec: 0 LogProb: -9.713416042282113
Palabra: Actions Frec: 0 LogProb: -9.713416042282113
Palabra: Activate Frec: 0 LogProb: -9.713416042282113
Palabra: Activated Frec: 0 LogProb: -9.713416042282113
Palabra: Active Frec: 0 LogProb: -9.713416042282113
Palabra: ActiveCell Frec: 0 LogProb: -9.713416042282113
Palabra: ActiveDirectory Frec: 0 LogProb: -9.713416042282113
Palabra: ActiveMQ Frec: 0 LogProb: -9.713416042282113
Palabra: ActiveRecord Frec: 0 LogProb: -9.713416042282113
Palabra: ActiveX Frec: 1 LogProb: -9.020268861722167
Palabra: Activity Frec: 0 LogProb: -9.713416042282113
Palabra: Actor Frec: 0 LogProb: -9.713416042282113
Palabra: Actors Frec: 0 LogProb: -9.713416042282113
Palabra: Actually Frec: 0 LogProb: -9.713416042282113
Palabra: Ad Frec: 0 LogProb: -9.713416042282113
Palabra: AdSense Frec: 0 LogProb: -9.713416042282113
Palabra: Adapter Frec: 0 LogProb: -9.713416042282113
Palabra: Adapters Frec: 0 LogProb: -9.713416042282113
Palabra: Add Frec: 3 LogProb: -8.327121681162222
Palabra: AddIn Frec: 0 LogProb: -9.713416042282113
Palabra: AddIns Frec: 0 LogProb: -9.713416042282113
Palabra: AddLanguage Frec: 0 LogProb: -9.713416042282113
Palabra: AddOLEObject Frec: 0 LogProb: -9.713416042282113
Palabra: AddOutputFilterByType Frec: 0 LogProb: -9.713416042282113
Palabra: AddRef Frec: 0 LogProb: -9.713416042282113
Palabra: AddRole Frec: 0 LogProb: -9.713416042282113
Palabra: AddRoleDef Frec: 0 LogProb: -9.713416042282113
Palabra: Added Frec: 0 LogProb: -9.713416042282113
Palabra: Addendum Frec: 0 LogProb: -9.713416042282113
Palabra: Addiing Frec: 0 LogProb: -9.713416042282113
Palabra: Addin Frec: 0 LogProb: -9.713416042282113
Palabra: Adding Frec: 1 LogProb: -9.020268861722167
Palabra: Addins Frec: 0 LogProb: -9.713416042282113
Palabra: Additional Frec: 0 LogProb: -9.713416042282113
Palabra: Address Frec: 0 LogProb: -9.713416042282113
Palabra: Addtional Frec: 0 LogProb: -9.713416042282113
Palabra: Adive Frec: 0 LogProb: -9.713416042282113
Palabra: Adjust Frec: 0 LogProb: -9.713416042282113
Palabra: Adjusting Frec: 0 LogProb: -9.713416042282113
Palabra: Admin Frec: 0 LogProb: -9.713416042282113
Palabra: Adminhtml Frec: 0 LogProb: -9.713416042282113
Palabra: Administration Frec: 0 LogProb: -9.713416042282113
Palabra: Administrator Frec: 0 LogProb: -9.713416042282113
Palabra: Ado Frec: 0 LogProb: -9.713416042282113
Palabra: Ads Frec: 0 LogProb: -9.713416042282113
Palabra: Adsense Frec: 0 LogProb: -9.713416042282113
Palabra: Advance Frec: 0 LogProb: -9.713416042282113
Palabra: Advanced Frec: 0 LogProb: -9.713416042282113
Palabra: Advantages Frec: 0 LogProb: -9.713416042282113
Palabra: Advice Frec: 0 LogProb: -9.713416042282113
Palabra: Adwords Frec: 0 LogProb: -9.713416042282113
Palabra: Aero Frec: 0 LogProb: -9.713416042282113
Palabra: Affiliate Frec: 0 LogProb: -9.713416042282113
Palabra: After Frec: 0 LogProb: -9.713416042282113
Palabra: Again Frec: 0 LogProb: -9.713416042282113
Palabra: Agent Frec: 0 LogProb: -9.713416042282113
Palabra: Aggregate Frec: 0 LogProb: -9.713416042282113
Palabra: Aggregator Frec: 0 LogProb: -9.713416042282113
Palabra: Aheadworks Frec: 0 LogProb: -9.713416042282113
Palabra: Ajax Frec: 0 LogProb: -9.713416042282113
Palabra: AjaxControlToolkit Frec: 0 LogProb: -9.713416042282113
Palabra: AjaxOptions Frec: 0 LogProb: -9.713416042282113
Palabra: AjaxSmartPart Frec: 0 LogProb: -9.713416042282113
Palabra: AjaxSubmit Frec: 0 LogProb: -9.713416042282113
Palabra: AjaxUpload Frec: 0 LogProb: -9.713416042282113
Palabra: Ajaxify Frec: 0 LogProb: -9.713416042282113
Palabra: Ajaxifying Frec: 0 LogProb: -9.713416042282113
Palabra: Akka Frec: 0 LogProb: -9.713416042282113
Palabra: Alert Frec: 0 LogProb: -9.713416042282113
Palabra: Alerts Frec: 0 LogProb: -9.713416042282113
Palabra: Alex Frec: 0 LogProb: -9.713416042282113
Palabra: Alfresco Frec: 0 LogProb: -9.713416042282113
Palabra: Algebraic Frec: 2 LogProb: -8.614803753614002
Palabra: Algorithm Frec: 2 LogProb: -8.614803753614002
Palabra: Alias Frec: 0 LogProb: -9.713416042282113
Palabra: AliasRecord Frec: 0 LogProb: -9.713416042282113
Palabra: Aliases Frec: 0 LogProb: -9.713416042282113
Palabra: Align Frec: 0 LogProb: -9.713416042282113
Palabra: All Frec: 0 LogProb: -9.713416042282113
Palabra: AllUsers Frec: 0 LogProb: -9.713416042282113
Palabra: AllUsersWebPart Frec: 0 LogProb: -9.713416042282113
Palabra: Allot Frec: 0 LogProb: -9.713416042282113
Palabra: Allow Frec: 0 LogProb: -9.713416042282113
Palabra: AllowOverride Frec: 0 LogProb: -9.713416042282113
Palabra: AllowUnsafeUpdates Frec: 0 LogProb: -9.713416042282113
Palabra: Alpha Frec: 0 LogProb: -9.713416042282113
Palabra: Already Frec: 0 LogProb: -9.713416042282113
Palabra: Alt Frec: 0 LogProb: -9.713416042282113
Palabra: Alter Frec: 0 LogProb: -9.713416042282113
Palabra: Altering Frec: 0 LogProb: -9.713416042282113
Palabra: Alternate Frec: 1 LogProb: -9.020268861722167
Palabra: Alternative Frec: 0 LogProb: -9.713416042282113
Palabra: Alternatives Frec: 0 LogProb: -9.713416042282113
Palabra: Always Frec: 0 LogProb: -9.713416042282113
Palabra: AlwaysOnTop Frec: 0 LogProb: -9.713416042282113
Palabra: Am Frec: 1 LogProb: -9.020268861722167
Palabra: Amazon Frec: 1 LogProb: -9.020268861722167
Palabra: Ambigous Frec: 0 LogProb: -9.713416042282113
Palabra: Ambiguous Frec: 0 LogProb: -9.713416042282113
Palabra: Amcharts Frec: 0 LogProb: -9.713416042282113
Palabra: Ammount Frec: 0 LogProb: -9.713416042282113
Palabra: Amount Frec: 0 LogProb: -9.713416042282113
Palabra: An Frec: 0 LogProb: -9.713416042282113
Palabra: Analysing Frec: 0 LogProb: -9.713416042282113
Palabra: Analysis Frec: 1 LogProb: -9.020268861722167
Palabra: Analytic Frec: 0 LogProb: -9.713416042282113
Palabra: Analytics Frec: 0 LogProb: -9.713416042282113
Palabra: Analyzer Frec: 0 LogProb: -9.713416042282113
Palabra: Analyzing Frec: 1 LogProb: -9.020268861722167
Palabra: Anchor Frec: 0 LogProb: -9.713416042282113
Palabra: And Frec: 1 LogProb: -9.020268861722167
Palabra: Android Frec: 0 LogProb: -9.713416042282113
Palabra: Anfis Frec: 1 LogProb: -9.020268861722167
Palabra: Animate Frec: 0 LogProb: -9.713416042282113
Palabra: Animating Frec: 0 LogProb: -9.713416042282113
Palabra: Animation Frec: 0 LogProb: -9.713416042282113
Palabra: Animations Frec: 0 LogProb: -9.713416042282113
Palabra: AnkhSVN Frec: 0 LogProb: -9.713416042282113
Palabra: Ankhsvn Frec: 0 LogProb: -9.713416042282113
Palabra: Annealing Frec: 1 LogProb: -9.020268861722167
Palabra: Annotate Frec: 0 LogProb: -9.713416042282113
Palabra: Annotated Frec: 0 LogProb: -9.713416042282113
Palabra: Annotating Frec: 1 LogProb: -9.020268861722167
Palabra: Annotation Frec: 0 LogProb: -9.713416042282113
Palabra: AnnotationMapping Frec: 0 LogProb: -9.713416042282113
Palabra: AnnotationMethodHandlerAdapter Frec: 0 LogProb: -9.713416042282113
Palabra: AnnotationSessionFactoryBean Frec: 0 LogProb: -9.713416042282113
Palabra: Annotations Frec: 0 LogProb: -9.713416042282113
Palabra: Anonymous Frec: 1 LogProb: -9.020268861722167
Palabra: Another Frec: 0 LogProb: -9.713416042282113
Palabra: Ant Frec: 0 LogProb: -9.713416042282113
Palabra: Antislaed Frec: 0 LogProb: -9.713416042282113
Palabra: Any Frec: 0 LogProb: -9.713416042282113
Palabra: AnyRef Frec: 0 LogProb: -9.713416042282113
Palabra: AnyVal Frec: 0 LogProb: -9.713416042282113
Palabra: Anybody Frec: 0 LogProb: -9.713416042282113
Palabra: Anyone Frec: 0 LogProb: -9.713416042282113
Palabra: Anything Frec: 1 LogProb: -9.020268861722167
Palabra: Anyway Frec: 0 LogProb: -9.713416042282113
Palabra: ApEx Frec: 0 LogProb: -9.713416042282113
Palabra: Apacahe Frec: 0 LogProb: -9.713416042282113
Palabra: Apace Frec: 0 LogProb: -9.713416042282113
Palabra: Apache Frec: 0 LogProb: -9.713416042282113
Palabra: Apache2 Frec: 0 LogProb: -9.713416042282113
Palabra: Apahe Frec: 0 LogProb: -9.713416042282113
Palabra: Apex Frec: 0 LogProb: -9.713416042282113
Palabra: Aphex Frec: 1 LogProb: -9.020268861722167
Palabra: Api Frec: 0 LogProb: -9.713416042282113
Palabra: App Frec: 1 LogProb: -9.020268861722167
Palabra: AppController Frec: 0 LogProb: -9.713416042282113
Palabra: AppData Frec: 0 LogProb: -9.713416042282113
Palabra: AppDelegate Frec: 0 LogProb: -9.713416042282113
Palabra: AppDomainUnloadListener Frec: 0 LogProb: -9.713416042282113
Palabra: AppKit Frec: 0 LogProb: -9.713416042282113
Palabra: AppQueryTerms Frec: 0 LogProb: -9.713416042282113
Palabra: AppScript Frec: 0 LogProb: -9.713416042282113
Palabra: App_Code Frec: 0 LogProb: -9.713416042282113
Palabra: App_Data Frec: 0 LogProb: -9.713416042282113
Palabra: App_GlobalResource Frec: 0 LogProb: -9.713416042282113
