Numero de documentos (preguntas) del corpus : 905
Numero de palabras del corpus: 2203
Palabra: 1p Frec: 0 LogProb: -9.72531736686465
Palabra: 1s Frec: 0 LogProb: -9.72531736686465
Palabra: 2 Frec: 10 LogProb: -7.327422094066279
Palabra: 20 Frec: 0 LogProb: -9.72531736686465
Palabra: 200 Frec: 0 LogProb: -9.72531736686465
Palabra: 2000 Frec: 0 LogProb: -9.72531736686465
Palabra: 2002 Frec: 0 LogProb: -9.72531736686465
Palabra: 2003 Frec: 0 LogProb: -9.72531736686465
Palabra: 2005 Frec: 1 LogProb: -9.032170186304704
Palabra: 2007 Frec: 0 LogProb: -9.72531736686465
Palabra: 2008 Frec: 1 LogProb: -9.032170186304704
Palabra: 2009 Frec: 1 LogProb: -9.032170186304704
Palabra: 2009b Frec: 0 LogProb: -9.72531736686465
Palabra: 2010 Frec: 0 LogProb: -9.72531736686465
Palabra: 2058 Frec: 0 LogProb: -9.72531736686465
Palabra: 206 Frec: 0 LogProb: -9.72531736686465
Palabra: 209px Frec: 0 LogProb: -9.72531736686465
Palabra: 2147352567 Frec: 0 LogProb: -9.72531736686465
Palabra: 23 Frec: 0 LogProb: -9.72531736686465
Palabra: 24 Frec: 0 LogProb: -9.72531736686465
Palabra: 2400 Frec: 0 LogProb: -9.72531736686465
Palabra: 25 Frec: 0 LogProb: -9.72531736686465
Palabra: 25293 Frec: 1 LogProb: -9.032170186304704
Palabra: 255 Frec: 0 LogProb: -9.72531736686465
Palabra: 266 Frec: 0 LogProb: -9.72531736686465
Palabra: 27 Frec: 0 LogProb: -9.72531736686465
Palabra: 27101 Frec: 0 LogProb: -9.72531736686465
Palabra: 28 Frec: 0 LogProb: -9.72531736686465
Palabra: 28579 Frec: 0 LogProb: -9.72531736686465
Palabra: 2B Frec: 0 LogProb: -9.72531736686465
Palabra: 2D Frec: 1 LogProb: -9.032170186304704
Palabra: 2c Frec: 0 LogProb: -9.72531736686465
Palabra: 2checkout Frec: 0 LogProb: -9.72531736686465
Palabra: 2d Frec: 3 LogProb: -8.339023005744759
Palabra: 2k7 Frec: 0 LogProb: -9.72531736686465
Palabra: 2k8 Frec: 0 LogProb: -9.72531736686465
Palabra: 2n Frec: 0 LogProb: -9.72531736686465
Palabra: 2nd Frec: 1 LogProb: -9.032170186304704
Palabra: 3 Frec: 9 LogProb: -7.422732273870603
Palabra: 300 Frec: 0 LogProb: -9.72531736686465
Palabra: 301 Frec: 0 LogProb: -9.72531736686465
Palabra: 302 Frec: 0 LogProb: -9.72531736686465
Palabra: 303 Frec: 0 LogProb: -9.72531736686465
Palabra: 304 Frec: 0 LogProb: -9.72531736686465
Palabra: 30m Frec: 0 LogProb: -9.72531736686465
Palabra: 31600 Frec: 0 LogProb: -9.72531736686465
Palabra: 32 Frec: 4 LogProb: -8.11587945443055
Palabra: 3221225477 Frec: 0 LogProb: -9.72531736686465
Palabra: 32bit Frec: 3 LogProb: -8.339023005744759
Palabra: 336027900 Frec: 0 LogProb: -9.72531736686465
Palabra: 3954275 Frec: 0 LogProb: -9.72531736686465
Palabra: 3D Frec: 0 LogProb: -9.72531736686465
Palabra: 3d Frec: 0 LogProb: -9.72531736686465
Palabra: 3g Frec: 1 LogProb: -9.032170186304704
Palabra: 3m Frec: 0 LogProb: -9.72531736686465
Palabra: 3rd Frec: 0 LogProb: -9.72531736686465
Palabra: 4 Frec: 8 LogProb: -7.52809278952843
Palabra: 40 Frec: 0 LogProb: -9.72531736686465
Palabra: 400 Frec: 0 LogProb: -9.72531736686465
Palabra: 4000 Frec: 0 LogProb: -9.72531736686465
Palabra: 400K Frec: 0 LogProb: -9.72531736686465
Palabra: 401 Frec: 0 LogProb: -9.72531736686465
Palabra: 403 Frec: 0 LogProb: -9.72531736686465
Palabra: 4030 Frec: 0 LogProb: -9.72531736686465
Palabra: 4031 Frec: 0 LogProb: -9.72531736686465
Palabra: 404 Frec: 0 LogProb: -9.72531736686465
Palabra: 404s Frec: 0 LogProb: -9.72531736686465
Palabra: 405 Frec: 0 LogProb: -9.72531736686465
Palabra: 408 Frec: 0 LogProb: -9.72531736686465
Palabra: 409 Frec: 0 LogProb: -9.72531736686465
Palabra: 42S02 Frec: 0 LogProb: -9.72531736686465
Palabra: 443 Frec: 0 LogProb: -9.72531736686465
Palabra: 45 Frec: 0 LogProb: -9.72531736686465
Palabra: 46 Frec: 0 LogProb: -9.72531736686465
Palabra: 47 Frec: 0 LogProb: -9.72531736686465
Palabra: 4795e Frec: 0 LogProb: -9.72531736686465
Palabra: 4GB Frec: 1 LogProb: -9.032170186304704
Palabra: 4th Frec: 0 LogProb: -9.72531736686465
Palabra: 4x Frec: 0 LogProb: -9.72531736686465
Palabra: 5 Frec: 28 LogProb: -6.358021536878176
Palabra: 50 Frec: 0 LogProb: -9.72531736686465
Palabra: 500 Frec: 0 LogProb: -9.72531736686465
Palabra: 501 Frec: 0 LogProb: -9.72531736686465
Palabra: 502 Frec: 0 LogProb: -9.72531736686465
Palabra: 503 Frec: 0 LogProb: -9.72531736686465
Palabra: 50727 Frec: 0 LogProb: -9.72531736686465
Palabra: 55 Frec: 0 LogProb: -9.72531736686465
Palabra: 563 Frec: 0 LogProb: -9.72531736686465
Palabra: 5G Frec: 0 LogProb: -9.72531736686465
Palabra: 5pm Frec: 0 LogProb: -9.72531736686465
Palabra: 6 Frec: 28 LogProb: -6.358021536878176
Palabra: 60 Frec: 0 LogProb: -9.72531736686465
Palabra: 63 Frec: 0 LogProb: -9.72531736686465
Palabra: 64 Frec: 6 LogProb: -7.779407217809336
Palabra: 643853 Frec: 0 LogProb: -9.72531736686465
Palabra: 64bit Frec: 2 LogProb: -8.62670507819654
Palabra: 64bits Frec: 0 LogProb: -9.72531736686465
Palabra: 65536 Frec: 0 LogProb: -9.72531736686465
Palabra: 6i Frec: 0 LogProb: -9.72531736686465
Palabra: 6x Frec: 0 LogProb: -9.72531736686465
Palabra: 6x6 Frec: 0 LogProb: -9.72531736686465
Palabra: 7 Frec: 2 LogProb: -8.62670507819654
Palabra: 70 Frec: 0 LogProb: -9.72531736686465
Palabra: 700 Frec: 0 LogProb: -9.72531736686465
Palabra: 701 Frec: 0 LogProb: -9.72531736686465
Palabra: 7129 Frec: 0 LogProb: -9.72531736686465
Palabra: 77 Frec: 0 LogProb: -9.72531736686465
Palabra: 777 Frec: 0 LogProb: -9.72531736686465
Palabra: 7A2E0F92 Frec: 0 LogProb: -9.72531736686465
Palabra: 8 Frec: 6 LogProb: -7.779407217809336
Palabra: 80 Frec: 0 LogProb: -9.72531736686465
Palabra: 800 Frec: 0 LogProb: -9.72531736686465
Palabra: 8000 Frec: 0 LogProb: -9.72531736686465
Palabra: 80020009 Frec: 0 LogProb: -9.72531736686465
Palabra: 8080 Frec: 0 LogProb: -9.72531736686465
Palabra: 8859 Frec: 0 LogProb: -9.72531736686465
Palabra: 8i Frec: 0 LogProb: -9.72531736686465
Palabra: 9 Frec: 0 LogProb: -9.72531736686465
Palabra: 90 Frec: 0 LogProb: -9.72531736686465
Palabra: 91 Frec: 0 LogProb: -9.72531736686465
Palabra: 95 Frec: 0 LogProb: -9.72531736686465
Palabra: 97 Frec: 0 LogProb: -9.72531736686465
Palabra: 99 Frec: 0 LogProb: -9.72531736686465
Palabra: 9am Frec: 0 LogProb: -9.72531736686465
Palabra: 9i Frec: 0 LogProb: -9.72531736686465
Palabra: A Frec: 3 LogProb: -8.339023005744759
Palabra: A1 Frec: 0 LogProb: -9.72531736686465
Palabra: A2 Frec: 0 LogProb: -9.72531736686465
Palabra: AAC Frec: 0 LogProb: -9.72531736686465
Palabra: AB Frec: 0 LogProb: -9.72531736686465
Palabra: ABRecordRef Frec: 0 LogProb: -9.72531736686465
Palabra: ACEGI Frec: 0 LogProb: -9.72531736686465
Palabra: ACL Frec: 0 LogProb: -9.72531736686465
Palabra: ACLs Frec: 0 LogProb: -9.72531736686465
Palabra: AD Frec: 0 LogProb: -9.72531736686465
Palabra: ADO Frec: 0 LogProb: -9.72531736686465
Palabra: ADODB Frec: 0 LogProb: -9.72531736686465
Palabra: AFP Frec: 1 LogProb: -9.032170186304704
Palabra: AFTER Frec: 0 LogProb: -9.72531736686465
Palabra: AHAH Frec: 0 LogProb: -9.72531736686465
Palabra: AIR Frec: 1 LogProb: -9.032170186304704
Palabra: AJAH Frec: 0 LogProb: -9.72531736686465
Palabra: AJAX Frec: 0 LogProb: -9.72531736686465
Palabra: AJAXifying Frec: 0 LogProb: -9.72531736686465
Palabra: AJAXy Frec: 0 LogProb: -9.72531736686465
Palabra: AJDT Frec: 0 LogProb: -9.72531736686465
Palabra: AJP Frec: 0 LogProb: -9.72531736686465
Palabra: AJax Frec: 0 LogProb: -9.72531736686465
Palabra: ALL Frec: 0 LogProb: -9.72531736686465
Palabra: ALiasing Frec: 0 LogProb: -9.72531736686465
Palabra: AMEX Frec: 0 LogProb: -9.72531736686465
Palabra: AMP Frec: 0 LogProb: -9.72531736686465
Palabra: AND Frec: 0 LogProb: -9.72531736686465
Palabra: ANSI Frec: 0 LogProb: -9.72531736686465
Palabra: ANT_OPS Frec: 1 LogProb: -9.032170186304704
Palabra: ANY Frec: 0 LogProb: -9.72531736686465
Palabra: AOP Frec: 0 LogProb: -9.72531736686465
Palabra: APACHE Frec: 0 LogProb: -9.72531736686465
Palabra: APEX Frec: 0 LogProb: -9.72531736686465
Palabra: API Frec: 8 LogProb: -7.52809278952843
Palabra: APIs Frec: 1 LogProb: -9.032170186304704
Palabra: APPLICATION_CONTEXT_ID_PREFIX Frec: 0 LogProb: -9.72531736686465
Palabra: APXS Frec: 0 LogProb: -9.72531736686465
Palabra: AQ Frec: 0 LogProb: -9.72531736686465
Palabra: ARGB32 Frec: 0 LogProb: -9.72531736686465
Palabra: ARGB32_PreMultiplied Frec: 0 LogProb: -9.72531736686465
Palabra: ARP Frec: 1 LogProb: -9.032170186304704
Palabra: AS Frec: 0 LogProb: -9.72531736686465
Palabra: AS400 Frec: 0 LogProb: -9.72531736686465
Palabra: ASCII Frec: 0 LogProb: -9.72531736686465
Palabra: ASCX Frec: 0 LogProb: -9.72531736686465
Palabra: ASHX Frec: 0 LogProb: -9.72531736686465
Palabra: ASM Frec: 0 LogProb: -9.72531736686465
Palabra: ASP Frec: 2 LogProb: -8.62670507819654
Palabra: ASPX Frec: 0 LogProb: -9.72531736686465
Palabra: AST Frec: 0 LogProb: -9.72531736686465
Palabra: ATL Frec: 0 LogProb: -9.72531736686465
Palabra: ATOM Frec: 0 LogProb: -9.72531736686465
Palabra: ATTRIBUTE Frec: 0 LogProb: -9.72531736686465
Palabra: AUTH Frec: 0 LogProb: -9.72531736686465
Palabra: AUTO Frec: 0 LogProb: -9.72531736686465
Palabra: AUTOINCREMENT Frec: 0 LogProb: -9.72531736686465
Palabra: AUTOMATICALLY Frec: 0 LogProb: -9.72531736686465
Palabra: AVAudioPlayer Frec: 0 LogProb: -9.72531736686465
Palabra: AVERAGEIF Frec: 0 LogProb: -9.72531736686465
Palabra: AValiablity Frec: 0 LogProb: -9.72531736686465
Palabra: AW Frec: 0 LogProb: -9.72531736686465
Palabra: AWK Frec: 1 LogProb: -9.032170186304704
Palabra: AWR Frec: 0 LogProb: -9.72531736686465
Palabra: AXUIElement Frec: 1 LogProb: -9.032170186304704
Palabra: Abandoned Frec: 0 LogProb: -9.72531736686465
Palabra: Ability Frec: 0 LogProb: -9.72531736686465
Palabra: Abort Frec: 0 LogProb: -9.72531736686465
Palabra: About Frec: 0 LogProb: -9.72531736686465
Palabra: AboutIconData Frec: 0 LogProb: -9.72531736686465
Palabra: Absolute Frec: 0 LogProb: -9.72531736686465
Palabra: Abstract Frec: 0 LogProb: -9.72531736686465
Palabra: AbstractApplicationContext Frec: 0 LogProb: -9.72531736686465
Palabra: AbstractEntityTuplizer Frec: 0 LogProb: -9.72531736686465
Palabra: AbstractTransactionalJUnit4SpringContextTests Frec: 0 LogProb: -9.72531736686465
Palabra: AbstractView Frec: 0 LogProb: -9.72531736686465
Palabra: Absurd Frec: 0 LogProb: -9.72531736686465
Palabra: Accelerating Frec: 0 LogProb: -9.72531736686465
Palabra: Accent Frec: 0 LogProb: -9.72531736686465
Palabra: Accept Frec: 0 LogProb: -9.72531736686465
Palabra: Accesing Frec: 0 LogProb: -9.72531736686465
Palabra: Access Frec: 0 LogProb: -9.72531736686465
Palabra: AccessDecisionManager Frec: 0 LogProb: -9.72531736686465
Palabra: Accessibility Frec: 0 LogProb: -9.72531736686465
Palabra: Accessing Frec: 1 LogProb: -9.032170186304704
Palabra: Accessor Frec: 0 LogProb: -9.72531736686465
Palabra: Accessors Frec: 0 LogProb: -9.72531736686465
Palabra: Accidental Frec: 1 LogProb: -9.032170186304704
Palabra: Accidentally Frec: 0 LogProb: -9.72531736686465
Palabra: Accordion Frec: 0 LogProb: -9.72531736686465
Palabra: Account Frec: 0 LogProb: -9.72531736686465
Palabra: Accounts Frec: 0 LogProb: -9.72531736686465
Palabra: Acegi Frec: 0 LogProb: -9.72531736686465
Palabra: Acessing Frec: 0 LogProb: -9.72531736686465
Palabra: Ack Frec: 1 LogProb: -9.032170186304704
Palabra: Acquisition Frec: 0 LogProb: -9.72531736686465
Palabra: Across Frec: 0 LogProb: -9.72531736686465
Palabra: Action Frec: 0 LogProb: -9.72531736686465
Palabra: ActionMessages Frec: 0 LogProb: -9.72531736686465
Palabra: ActionScript Frec: 0 LogProb: -9.72531736686465
Palabra: Actionlink Frec: 0 LogProb: -9.72531736686465
Palabra: Actions Frec: 0 LogProb: -9.72531736686465
Palabra: Activate Frec: 0 LogProb: -9.72531736686465
Palabra: Activated Frec: 0 LogProb: -9.72531736686465
Palabra: Active Frec: 1 LogProb: -9.032170186304704
Palabra: ActiveCell Frec: 0 LogProb: -9.72531736686465
Palabra: ActiveDirectory Frec: 0 LogProb: -9.72531736686465
Palabra: ActiveMQ Frec: 0 LogProb: -9.72531736686465
Palabra: ActiveRecord Frec: 0 LogProb: -9.72531736686465
Palabra: ActiveX Frec: 0 LogProb: -9.72531736686465
Palabra: Activity Frec: 0 LogProb: -9.72531736686465
Palabra: Actor Frec: 0 LogProb: -9.72531736686465
Palabra: Actors Frec: 0 LogProb: -9.72531736686465
Palabra: Actually Frec: 0 LogProb: -9.72531736686465
Palabra: Ad Frec: 0 LogProb: -9.72531736686465
Palabra: AdSense Frec: 0 LogProb: -9.72531736686465
Palabra: Adapter Frec: 0 LogProb: -9.72531736686465
Palabra: Adapters Frec: 0 LogProb: -9.72531736686465
Palabra: Add Frec: 1 LogProb: -9.032170186304704
Palabra: AddIn Frec: 0 LogProb: -9.72531736686465
Palabra: AddIns Frec: 0 LogProb: -9.72531736686465
Palabra: AddLanguage Frec: 0 LogProb: -9.72531736686465
Palabra: AddOLEObject Frec: 0 LogProb: -9.72531736686465
Palabra: AddOutputFilterByType Frec: 0 LogProb: -9.72531736686465
Palabra: AddRef Frec: 0 LogProb: -9.72531736686465
Palabra: AddRole Frec: 0 LogProb: -9.72531736686465
Palabra: AddRoleDef Frec: 0 LogProb: -9.72531736686465
Palabra: Added Frec: 0 LogProb: -9.72531736686465
Palabra: Addendum Frec: 0 LogProb: -9.72531736686465
Palabra: Addiing Frec: 0 LogProb: -9.72531736686465
Palabra: Addin Frec: 0 LogProb: -9.72531736686465
Palabra: Adding Frec: 2 LogProb: -8.62670507819654
Palabra: Addins Frec: 0 LogProb: -9.72531736686465
Palabra: Additional Frec: 0 LogProb: -9.72531736686465
Palabra: Address Frec: 0 LogProb: -9.72531736686465
Palabra: Addtional Frec: 0 LogProb: -9.72531736686465
Palabra: Adive Frec: 0 LogProb: -9.72531736686465
Palabra: Adjust Frec: 0 LogProb: -9.72531736686465
Palabra: Adjusting Frec: 0 LogProb: -9.72531736686465
Palabra: Admin Frec: 0 LogProb: -9.72531736686465
Palabra: Adminhtml Frec: 0 LogProb: -9.72531736686465
Palabra: Administration Frec: 0 LogProb: -9.72531736686465
Palabra: Administrator Frec: 0 LogProb: -9.72531736686465
Palabra: Ado Frec: 0 LogProb: -9.72531736686465
Palabra: Ads Frec: 0 LogProb: -9.72531736686465
Palabra: Adsense Frec: 0 LogProb: -9.72531736686465
Palabra: Advance Frec: 0 LogProb: -9.72531736686465
Palabra: Advanced Frec: 0 LogProb: -9.72531736686465
Palabra: Advantages Frec: 0 LogProb: -9.72531736686465
Palabra: Advice Frec: 0 LogProb: -9.72531736686465
Palabra: Adwords Frec: 0 LogProb: -9.72531736686465
Palabra: Aero Frec: 0 LogProb: -9.72531736686465
Palabra: Affiliate Frec: 0 LogProb: -9.72531736686465
Palabra: After Frec: 0 LogProb: -9.72531736686465
Palabra: Again Frec: 0 LogProb: -9.72531736686465
Palabra: Agent Frec: 0 LogProb: -9.72531736686465
Palabra: Aggregate Frec: 0 LogProb: -9.72531736686465
Palabra: Aggregator Frec: 0 LogProb: -9.72531736686465
Palabra: Aheadworks Frec: 0 LogProb: -9.72531736686465
Palabra: Ajax Frec: 0 LogProb: -9.72531736686465
Palabra: AjaxControlToolkit Frec: 0 LogProb: -9.72531736686465
Palabra: AjaxOptions Frec: 0 LogProb: -9.72531736686465
Palabra: AjaxSmartPart Frec: 0 LogProb: -9.72531736686465
Palabra: AjaxSubmit Frec: 0 LogProb: -9.72531736686465
Palabra: AjaxUpload Frec: 0 LogProb: -9.72531736686465
Palabra: Ajaxify Frec: 0 LogProb: -9.72531736686465
Palabra: Ajaxifying Frec: 0 LogProb: -9.72531736686465
Palabra: Akka Frec: 0 LogProb: -9.72531736686465
Palabra: Alert Frec: 0 LogProb: -9.72531736686465
Palabra: Alerts Frec: 0 LogProb: -9.72531736686465
Palabra: Alex Frec: 0 LogProb: -9.72531736686465
Palabra: Alfresco Frec: 0 LogProb: -9.72531736686465
Palabra: Algebraic Frec: 0 LogProb: -9.72531736686465
Palabra: Algorithm Frec: 0 LogProb: -9.72531736686465
Palabra: Alias Frec: 0 LogProb: -9.72531736686465
Palabra: AliasRecord Frec: 1 LogProb: -9.032170186304704
Palabra: Aliases Frec: 0 LogProb: -9.72531736686465
Palabra: Align Frec: 0 LogProb: -9.72531736686465
Palabra: All Frec: 0 LogProb: -9.72531736686465
Palabra: AllUsers Frec: 0 LogProb: -9.72531736686465
Palabra: AllUsersWebPart Frec: 0 LogProb: -9.72531736686465
Palabra: Allot Frec: 0 LogProb: -9.72531736686465
Palabra: Allow Frec: 0 LogProb: -9.72531736686465
Palabra: AllowOverride Frec: 0 LogProb: -9.72531736686465
Palabra: AllowUnsafeUpdates Frec: 0 LogProb: -9.72531736686465
Palabra: Alpha Frec: 0 LogProb: -9.72531736686465
Palabra: Already Frec: 0 LogProb: -9.72531736686465
Palabra: Alt Frec: 2 LogProb: -8.62670507819654
Palabra: Alter Frec: 1 LogProb: -9.032170186304704
Palabra: Altering Frec: 0 LogProb: -9.72531736686465
Palabra: Alternate Frec: 0 LogProb: -9.72531736686465
Palabra: Alternative Frec: 3 LogProb: -8.339023005744759
Palabra: Alternatives Frec: 0 LogProb: -9.72531736686465
Palabra: Always Frec: 0 LogProb: -9.72531736686465
Palabra: AlwaysOnTop Frec: 1 LogProb: -9.032170186304704
Palabra: Am Frec: 0 LogProb: -9.72531736686465
Palabra: Amazon Frec: 0 LogProb: -9.72531736686465
Palabra: Ambigous Frec: 0 LogProb: -9.72531736686465
Palabra: Ambiguous Frec: 0 LogProb: -9.72531736686465
Palabra: Amcharts Frec: 0 LogProb: -9.72531736686465
Palabra: Ammount Frec: 0 LogProb: -9.72531736686465
Palabra: Amount Frec: 0 LogProb: -9.72531736686465
Palabra: An Frec: 0 LogProb: -9.72531736686465
Palabra: Analysing Frec: 0 LogProb: -9.72531736686465
Palabra: Analysis Frec: 0 LogProb: -9.72531736686465
Palabra: Analytic Frec: 0 LogProb: -9.72531736686465
Palabra: Analytics Frec: 0 LogProb: -9.72531736686465
Palabra: Analyzer Frec: 0 LogProb: -9.72531736686465
Palabra: Analyzing Frec: 0 LogProb: -9.72531736686465
Palabra: Anchor Frec: 0 LogProb: -9.72531736686465
Palabra: And Frec: 0 LogProb: -9.72531736686465
Palabra: Android Frec: 0 LogProb: -9.72531736686465
Palabra: Anfis Frec: 0 LogProb: -9.72531736686465
Palabra: Animate Frec: 0 LogProb: -9.72531736686465
Palabra: Animating Frec: 0 LogProb: -9.72531736686465
Palabra: Animation Frec: 0 LogProb: -9.72531736686465
Palabra: Animations Frec: 0 LogProb: -9.72531736686465
Palabra: AnkhSVN Frec: 0 LogProb: -9.72531736686465
Palabra: Ankhsvn Frec: 0 LogProb: -9.72531736686465
Palabra: Annealing Frec: 0 LogProb: -9.72531736686465
Palabra: Annotate Frec: 1 LogProb: -9.032170186304704
Palabra: Annotated Frec: 0 LogProb: -9.72531736686465
Palabra: Annotating Frec: 0 LogProb: -9.72531736686465
Palabra: Annotation Frec: 0 LogProb: -9.72531736686465
Palabra: AnnotationMapping Frec: 0 LogProb: -9.72531736686465
Palabra: AnnotationMethodHandlerAdapter Frec: 0 LogProb: -9.72531736686465
Palabra: AnnotationSessionFactoryBean Frec: 0 LogProb: -9.72531736686465
Palabra: Annotations Frec: 0 LogProb: -9.72531736686465
Palabra: Anonymous Frec: 0 LogProb: -9.72531736686465
Palabra: Another Frec: 1 LogProb: -9.032170186304704
Palabra: Ant Frec: 0 LogProb: -9.72531736686465
Palabra: Antislaed Frec: 0 LogProb: -9.72531736686465
Palabra: Any Frec: 2 LogProb: -8.62670507819654
Palabra: AnyRef Frec: 0 LogProb: -9.72531736686465
Palabra: AnyVal Frec: 0 LogProb: -9.72531736686465
Palabra: Anybody Frec: 0 LogProb: -9.72531736686465
Palabra: Anyone Frec: 0 LogProb: -9.72531736686465
Palabra: Anything Frec: 0 LogProb: -9.72531736686465
Palabra: Anyway Frec: 0 LogProb: -9.72531736686465
Palabra: ApEx Frec: 0 LogProb: -9.72531736686465
Palabra: Apacahe Frec: 0 LogProb: -9.72531736686465
Palabra: Apace Frec: 0 LogProb: -9.72531736686465
Palabra: Apache Frec: 7 LogProb: -7.645875825184813
Palabra: Apache2 Frec: 0 LogProb: -9.72531736686465
Palabra: Apahe Frec: 0 LogProb: -9.72531736686465
Palabra: Apex Frec: 0 LogProb: -9.72531736686465
Palabra: Aphex Frec: 0 LogProb: -9.72531736686465
Palabra: Api Frec: 0 LogProb: -9.72531736686465
Palabra: App Frec: 3 LogProb: -8.339023005744759
Palabra: AppController Frec: 0 LogProb: -9.72531736686465
Palabra: AppData Frec: 0 LogProb: -9.72531736686465
Palabra: AppDelegate Frec: 0 LogProb: -9.72531736686465
Palabra: AppDomainUnloadListener Frec: 0 LogProb: -9.72531736686465
Palabra: AppKit Frec: 0 LogProb: -9.72531736686465
Palabra: AppQueryTerms Frec: 0 LogProb: -9.72531736686465
Palabra: AppScript Frec: 1 LogProb: -9.032170186304704
Palabra: App_Code Frec: 0 LogProb: -9.72531736686465
Palabra: App_Data Frec: 0 LogProb: -9.72531736686465
Palabra: App_GlobalResource Frec: 0 LogProb: -9.72531736686465
